ISO3,Year,predicted_probability
JAM,2000,0.021562997435971832
JAM,2002,0.023347750395643015
JAM,2003,0.024680266211357733
JAM,2004,0.023319545097891383
JAM,2005,0.02025262073477774
JAM,2006,0.022646208223408865
JAM,2007,0.020451964747368524
JAM,2008,0.023239759442122934
JAM,2009,0.022598037315639207
JAM,2010,0.024245351109130345
JAM,2011,0.02206694091408971
JAM,2012,0.02317564282442743
JAM,2013,0.024903639339154755
JAM,2014,0.021235883610046274
JAM,2015,0.02165645496523602
JAM,2016,0.020466361603439658
JAM,2017,0.022120189389834965
JAM,2018,0.021006451663176735
JOR,1996,0.02709857117433402
JOR,1998,0.02879351537821356
JOR,2000,0.026251469163154767
JOR,2002,0.026542352829405175
JOR,2003,0.02403351392759355
JOR,2004,0.025832375952943257
JOR,2005,0.023558036739480148
JOR,2006,0.030517607059774035
JOR,2007,0.027267375824201093
JOR,2008,0.035870574777484315
JOR,2009,0.02357511919595164
JOR,2010,0.03075530521102698
JOR,2011,0.021579837382796563
JOR,2012,0.021270036182954557
JOR,2013,0.025256562349170564
JOR,2014,0.02480856413025857
JOR,2015,0.02749168254128458
JOR,2016,0.024339026665904966
JOR,2017,0.023854529474077693
JOR,2018,0.020814919455149575
JPN,1996,0.02345861994008705
JPN,1998,0.02040467023006157
JPN,2000,0.020930358012829775
JPN,2002,0.02040774153264937
JPN,2003,0.02025262073477774
JPN,2004,0.021076251504677967
JPN,2005,0.020684169155828803
JPN,2006,0.020425295714544985
JPN,2007,0.02088888579110899
JPN,2008,0.02112228090566678
JPN,2009,0.02136195663639656
JPN,2010,0.022384640241793263
JPN,2011,0.020291122324070997
JPN,2012,0.020561090013470115
JPN,2013,0.022862331180657544
JPN,2014,0.021907109261841928
JPN,2015,0.021296042694096438
JPN,2016,0.020673248957306864
JPN,2017,0.021200061340586482
JPN,2018,0.02153604591190395
KAZ,1996,0.027550142401935623
KAZ,1998,0.021822360381542075
KAZ,2000,0.02118438138024766
KAZ,2002,0.020909030305806795
KAZ,2003,0.02088597368507832
KAZ,2004,0.02199184291352017
KAZ,2005,0.020746339468668797
KAZ,2006,0.021946447480756387
KAZ,2007,0.020561090013470115
KAZ,2008,0.021753257358956186
KAZ,2009,0.02194123225088734
KAZ,2010,0.02546393132353415
KAZ,2011,0.02258954621610029
KAZ,2012,0.021369261731011294
KAZ,2013,0.020905566224987196
KAZ,2014,0.020944887405221362
KAZ,2015,0.02044472850360882
KAZ,2016,0.023917327660159925
KAZ,2017,0.02092158349548016
KAZ,2018,0.02054264155482743
KEN,1996,0.024623988118781654
KEN,1998,0.02290455295424797
KEN,2000,0.025469193508610596
KEN,2002,0.024655691330091226
KEN,2003,0.021515361602610417
KEN,2004,0.020758999296810677
KEN,2005,0.023670730558446883
KEN,2006,0.022316218412558996
KEN,2007,0.027795891850690185
KEN,2008,0.026763873731252556
KEN,2009,0.04587724744838603
KEN,2010,0.023320540297511825
KEN,2011,0.03622660768305018
KEN,2012,0.026390531254419577
KEN,2013,0.027649279983122207
KEN,2014,0.025293533787808836
KEN,2015,0.025989723003742717
KEN,2016,0.02665490395196683
KEN,2017,0.02661481808901468
KEN,2018,0.024377035033144645
KGZ,1996,0.022896580891440033
KGZ,1998,0.02247540058288236
KGZ,2000,0.025814894544815243
KGZ,2002,0.024098501454769706
KGZ,2003,0.021869115654535115
KGZ,2004,0.02773505936025414
KGZ,2005,0.02257830092906091
KGZ,2006,0.02224070425835879
KGZ,2007,0.021606569740849107
KGZ,2008,0.022652620946217675
KGZ,2009,0.0253849414935826
KGZ,2011,0.022851851444823896
KGZ,2012,0.021961667292712025
KGZ,2013,0.021482389423368692
KGZ,2014,0.021964669745928256
KGZ,2015,0.030178171856682173
KGZ,2016,0.024250961885472804
KGZ,2017,0.023613225514789896
KGZ,2018,0.02054264155482743
KHM,1996,0.02753874144693974
KHM,1998,0.03728062052004489
KHM,2000,0.02821164027401569
KHM,2002,0.020950730620067668
KHM,2003,0.02222434052762687
KHM,2004,0.026916014459720847
KHM,2005,0.02115968839020901
KHM,2006,0.02350155650387653
KHM,2007,0.022217267310816278
KHM,2008,0.025150461431530175
KHM,2009,0.031370072615010645
KHM,2010,0.02218707559598711
KHM,2011,0.04311090177655988
KHM,2012,0.03459952395107794
KHM,2013,0.03647948032637085
KHM,2014,0.03581058469014558
KHM,2015,0.0625404865358646
KHM,2016,0.5347876848721832
KHM,2017,0.13580374872130466
KHM,2018,0.08427157547089148
KOR,1996,0.02263244959028396
KOR,1998,0.02706853819761021
KOR,2000,0.021477496846256095
KOR,2002,0.020802841513153533
KOR,2003,0.020329809089456728
KOR,2004,0.020507695209585453
KOR,2005,0.03383146739091158
KOR,2006,0.021408583614495335
KOR,2007,0.02099579740319069
KOR,2008,0.02199763879009863
KOR,2009,0.020796935114496394
KOR,2010,0.02073319263940452
KOR,2011,0.020716210811341743
KOR,2012,0.020932743574754647
KOR,2013,0.02115040036330768
KOR,2014,0.034818124419659424
KOR,2015,0.02197486958072611
KOR,2016,0.021726506754394127
KOR,2017,0.020867332193886156
KOR,2018,0.02055196410619038
KWT,1996,0.028372079419463764
KWT,1998,0.02421028864185674
KWT,2000,0.022818816713138304
KWT,2002,0.021452770096933648
KWT,2003,0.025469461740591795
KWT,2004,0.024546121931672594
KWT,2005,0.022183236405264272
KWT,2006,0.021267276710262354
KWT,2007,0.02062490865086541
KWT,2008,0.021129263281348745
KWT,2009,0.02172184863532355
KWT,2010,0.022868398086732383
KWT,2011,0.022349795006477578
KWT,2012,0.021125599222296843
KWT,2013,0.02051165296146446
KWT,2014,0.020697762352699062
KWT,2015,0.041322359425056146
KWT,2016,0.025187739967929768
KWT,2017,0.02344519516665768
KWT,2018,0.02087819743039454
LAO,1996,0.022917419910175818
LAO,1998,0.031552416253309186
LAO,2000,0.027600985049004267
LAO,2002,0.02421220898167369
LAO,2003,0.02563387617867609
LAO,2004,0.02833702923144714
LAO,2005,0.02542532938313639
LAO,2006,0.02654889971127862
LAO,2007,0.024001119281670046
LAO,2008,0.027784083710229123
LAO,2009,0.03655006298210655
LAO,2010,0.04975727236811935
LAO,2011,0.02610204031662164
LAO,2012,0.022807917495195968
LAO,2013,0.022171548934423493
LAO,2014,0.02271648048048282
LAO,2015,0.022317592900722216
LAO,2016,0.022030846759171885
LAO,2017,0.0226564148014204
LAO,2018,0.020875644650119294
LBN,2005,0.02297098401535869
LBN,2006,0.024874349418571865
LBN,2007,0.022310433607842062
LBN,2008,0.030722832878813455
LBN,2009,0.02905854770199724
LBN,2010,0.02290243033295043
LBN,2011,0.02158791885454937
LBN,2012,0.02787691162584054
LBN,2013,0.024378075190755754
LBN,2014,0.022002255961645473
LBN,2015,0.021454541461652626
LBN,2016,0.022090228015213226
LBN,2017,0.021213012187222893
LBN,2018,0.02312972557437949
LBR,1998,0.03975573643907309
LBR,2000,0.18412810392522497
LBR,2002,0.47996458061936137
LBR,2006,0.17612890928510586
LBR,2007,0.029619436538118712
LBR,2008,0.028979278351400555
LBR,2009,0.038684574285554434
LBR,2010,0.026457932042884432
LBR,2011,0.024694126350799067
LBR,2012,0.023494759663697424
LBR,2013,0.026086429103839334
LBR,2014,0.023810294036098526
LBR,2015,0.02659284453726903
LBR,2016,0.034730680729422946
LBR,2017,0.039217872056165004
LBR,2018,0.026793440608282898
LBY,1996,0.02603727415499398
LBY,1998,0.023182182566937045
LBY,2000,0.023400020161012582
LBY,2002,0.02749125202908742
LBY,2003,0.021076467156370616
LBY,2004,0.029478258377022993
LBY,2005,0.023174809907714856
LBY,2006,0.022003889600435835
LBY,2007,0.02197159207471303
LBY,2008,0.03362006604366174
LBY,2009,0.045602772446957374
LBY,2010,0.028674740256962403
LKA,1996,0.05925261147104801
LKA,1998,0.036334159586553776
LKA,2000,0.027208946877909174
LKA,2002,0.02851619772194883
LKA,2003,0.027902107921558703
LKA,2004,0.022260988876097666
LKA,2005,0.03145804000711786
LKA,2006,0.03628933064864378
LKA,2007,0.035987251223099696
LKA,2008,0.05152539990406363
LKA,2009,0.37289916206772483
LKA,2010,0.040120702374608415
LKA,2011,0.04702139933698075
LKA,2012,0.0447673724780131
LKA,2013,0.04984499041956585
LKA,2014,0.472504917687315
LKA,2015,0.031054233567196905
LKA,2016,0.021092479308297777
LKA,2017,0.021495219689856737
LKA,2018,0.020457946465487983
LSO,1996,0.02505484343190152
LSO,1998,0.03248154454633754
LSO,2000,0.025843942851328613
LSO,2002,0.02862341551643606
LSO,2003,0.05010218530325757
LSO,2004,0.36826129308642336
LSO,2005,0.02209982853156997
LSO,2006,0.025188896638940503
LSO,2007,0.03216128648003286
LSO,2008,0.02895711095332133
LSO,2009,0.024569106136015272
LSO,2010,0.024211419414799328
LSO,2011,0.02265801091640993
LSO,2012,0.021843122888586978
LSO,2013,0.025315721225831627
LSO,2014,0.024954991586486782
LSO,2015,0.022190488900800498
LSO,2016,0.023549435612556766
LSO,2017,0.025611555519074652
LSO,2018,0.0272783086378776
LTU,1996,0.02085704983489077
LTU,1998,0.020348059922257706
LTU,2000,0.021475013792920494
LTU,2002,0.02054264155482743
LTU,2003,0.024153178124400713
LTU,2004,0.021366419854472463
LTU,2005,0.02119205301698668
LTU,2006,0.02049493343644743
LTU,2007,0.021558122324503094
LTU,2008,0.022364501630003603
LTU,2009,0.02255276087699246
LTU,2010,0.024896664569856012
LTU,2011,0.02448296511389751
LTU,2012,0.020591876497803318
LTU,2013,0.0206382783681491
LTU,2014,0.02025262073477774
LTU,2015,0.02025262073477774
LTU,2016,0.02040774153264937
LTU,2017,0.02054264155482743
LTU,2018,0.02097587631530634
LUX,1996,0.021948033037277024
LUX,1998,0.02172675437862251
LUX,2000,0.020561090013470115
LUX,2002,0.020702497820699984
LUX,2003,0.020456590198533076
LUX,2004,0.020587593331060815
LUX,2005,0.020561090013470115
LUX,2006,0.02040774153264937
LUX,2007,0.02025262073477774
LUX,2008,0.02085982967685934
LUX,2009,0.02025262073477774
LUX,2010,0.021153552259443143
LUX,2011,0.02025262073477774
LUX,2012,0.02025262073477774
LUX,2013,0.02025262073477774
LUX,2014,0.02025262073477774
LUX,2015,0.02025262073477774
LUX,2016,0.020688413530293
LUX,2017,0.02048232633319654
LUX,2018,0.02025262073477774
LVA,1996,0.023863303873908167
LVA,1998,0.02069469105011126
LVA,2000,0.020797948412618127
LVA,2002,0.02032408545501719
LVA,2003,0.02040774153264937
LVA,2004,0.02040774153264937
LVA,2005,0.02051282069310384
LVA,2006,0.020349222177171163
LVA,2007,0.02142208001493547
LVA,2008,0.020561090013470115
LVA,2009,0.023285246995143758
LVA,2010,0.022174496049161076
LVA,2011,0.021029632362342055
LVA,2012,0.02025262073477774
LVA,2013,0.02025262073477774
LVA,2014,0.02025262073477774
LVA,2015,0.02025262073477774
LVA,2016,0.02025262073477774
LVA,2017,0.02025262073477774
LVA,2018,0.02025262073477774
MAR,1996,0.022537006639914745
MAR,1998,0.0343774337105171
MAR,2000,0.020601993064341042
MAR,2002,0.020425295714544985
MAR,2003,0.020982667001436545
MAR,2004,0.02179226284180109
MAR,2005,0.020881561553259848
MAR,2006,0.021428888905759513
MAR,2007,0.02025262073477774
MAR,2008,0.02314132445564404
MAR,2009,0.020822978325401975
MAR,2010,0.02094596010952518
MAR,2011,0.02298577958386024
MAR,2012,0.02173006561663879
MAR,2013,0.021346506226257778
MAR,2014,0.020561090013470115
MAR,2015,0.020561090013470115
MAR,2016,0.021164657426860523
MAR,2017,0.02071113164848065
MAR,2018,0.020776657861807962
MDA,1996,0.023253187957784333
MDA,1998,0.021888414165778247
MDA,2000,0.028387949671081797
MDA,2002,0.029389081918544335
MDA,2003,0.023646061611431356
MDA,2004,0.024399649358318082
MDA,2005,0.024499029482410173
MDA,2006,0.022057236662575596
MDA,2007,0.022364810483913273
MDA,2008,0.029758950182385797
MDA,2009,0.023677028842226555
MDA,2010,0.021917955820079077
MDA,2011,0.0213799274850443
MDA,2012,0.020764799990045477
MDA,2013,0.021260551986273607
MDA,2014,0.0235362660529861
MDA,2015,0.0243003212397824
MDA,2016,0.02392723496162899
MDA,2017,0.021462748319151053
MDA,2018,0.023779443568858635
MDG,1996,0.023088318999897963
MDG,1998,0.027802688926650287
MDG,2000,0.025405547714174814
MDG,2002,0.034647503938818124
MDG,2003,0.03078464044085308
MDG,2004,0.04608302860046859
MDG,2005,0.02434021446137427
MDG,2006,0.028737781943504247
MDG,2007,0.035698581560133356
MDG,2008,0.2567055437578907
MDG,2009,0.05304023649766539
MDG,2010,0.3904181049311573
MDG,2011,0.04149452993991761
MDG,2012,0.03885623263274308
MDG,2013,0.03239005203571737
MDG,2014,0.058751685884947336
MDG,2015,0.03671113395050751
MDG,2016,0.034615695531789566
MDG,2017,0.03410909135832208
MDG,2018,0.03791617945579328
MEX,1996,0.024479013131882704
MEX,1998,0.020796097312992354
MEX,2000,0.020396239600295334
MEX,2002,0.02058806916678282
MEX,2003,0.022422441054579564
MEX,2004,0.021376409682383482
MEX,2005,0.02158195334269722
MEX,2006,0.020503180720129334
MEX,2007,0.020348059922257706
MEX,2008,0.020348059922257706
MEX,2009,0.02140721920639589
MEX,2010,0.020414960926889644
MEX,2011,0.020897821753807454
MEX,2012,0.021610442878305654
MEX,2013,0.02069864401186355
MEX,2014,0.02054264155482743
MEX,2015,0.02144098426019564
MEX,2016,0.02171759633731579
MEX,2017,0.020992087880116823
MEX,2018,0.02040774153264937
MKD,1996,0.02654040174308443
MKD,1998,0.021657354657993778
MKD,2000,0.022759254660469064
MKD,2002,0.02110143844315819
MKD,2003,0.025568724817501835
MKD,2004,0.02069469105011126
MKD,2005,0.022872849696207665
MKD,2006,0.020561090013470115
MKD,2007,0.020679586196477365
MKD,2008,0.02080059917945848
MKD,2009,0.020561090013470115
MKD,2010,0.02069469105011126
MKD,2011,0.020792212816627863
MKD,2012,0.02025262073477774
MKD,2013,0.020845653046748066
MKD,2014,0.02025262073477774
MKD,2015,0.02025262073477774
MKD,2016,0.020348059922257706
MKD,2017,0.020561090013470115
MKD,2018,0.020783984266634397
MLI,1996,0.022453064219497467
MLI,1998,0.027120611405650284
MLI,2000,0.02211530307456906
MLI,2002,0.021856590945391854
MLI,2003,0.027375170312774987
MLI,2004,0.024663630582404488
MLI,2005,0.028267335459767232
MLI,2006,0.026145636890597335
MLI,2007,0.02641238471739098
MLI,2008,0.033971884060994474
MLI,2009,0.024992427305087477
MLI,2010,0.02507924591253607
MLI,2011,0.23011084326333964
MLI,2013,0.022792924238021855
MLI,2014,0.022803795083584807
MLI,2015,0.02232323385559139
MLI,2016,0.02277770408971523
MLI,2017,0.02169072272926093
MLI,2018,0.02105073147437619
MMR,1996,0.025660143916463023
MMR,1998,0.030316690477062615
MMR,2000,0.029386604895093798
MMR,2002,0.031196218779166326
MMR,2003,0.032089968111589484
MMR,2004,0.05097244638542345
MMR,2005,0.02824639949945802
MMR,2006,0.0487624276116583
MMR,2007,0.026529922462999577
MMR,2008,0.04213965095328012
MMR,2009,0.103589123186133
MMR,2010,0.3710259666027198
MMR,2011,0.05244659411036506
MMR,2012,0.02838217520591815
MMR,2013,0.0969297380961871
MMR,2014,0.43807622867694723
MMR,2016,0.04433192125626195
MMR,2017,0.030028868064221132
MMR,2018,0.032607429294516474
MNE,2006,0.02122751346177854
MNE,2007,0.02357975763323329
MNE,2008,0.021916344951251485
MNE,2009,0.02391931348786493
MNE,2010,0.021681774409599525
MNE,2011,0.021307590842474303
MNE,2012,0.023030627159757986
MNE,2013,0.02178015060729224
MNE,2014,0.020991830016948602
MNE,2015,0.02092267149183692
MNE,2016,0.022121673745395674
MNE,2017,0.0214373265035573
MNE,2018,0.02105149326538881
MNG,1996,0.020698256270916048
MNG,1998,0.02398717399595474
MNG,2000,0.0212602909840223
MNG,2002,0.02025262073477774
MNG,2003,0.021233396777765645
MNG,2004,0.02672387362656266
MNG,2005,0.020497727039462156
MNG,2006,0.020936377992666098
MNG,2007,0.02093668202763241
MNG,2008,0.021861252824087647
MNG,2009,0.028294309987017253
MNG,2010,0.02483962463011283
MNG,2011,0.0273660795528456
MNG,2012,0.02304053456977685
MNG,2013,0.024047888646347052
MNG,2014,0.024774034353267204
MNG,2015,0.024585039887464452
MNG,2016,0.029876971567507116
MNG,2017,0.037077865806085915
MNG,2018,0.03571546017236496
MOZ,1996,0.03162321813140135
MOZ,1998,0.03316800131399591
MOZ,2000,0.0323848909227167
MOZ,2002,0.024219995153767035
MOZ,2003,0.023286329771583653
MOZ,2004,0.027400576846854457
MOZ,2005,0.022390031263444594
MOZ,2006,0.02635987206014503
MOZ,2007,0.02056997614415881
MOZ,2008,0.02299513938789753
MOZ,2009,0.022352513215141798
MOZ,2010,0.024462838980683993
MOZ,2011,0.021725713475058337
MOZ,2012,0.02424144798339514
MOZ,2013,0.02379273979757773
MOZ,2014,0.024519321111835645
MOZ,2015,0.02630425577357932
MOZ,2016,0.1715227304093114
MOZ,2017,0.1007715541690074
MOZ,2018,0.04944379302517593
MRT,1996,0.02237068682258216
MRT,1998,0.028878340740533342
MRT,2000,0.02440897184822983
MRT,2002,0.02262740374416597
MRT,2003,0.02246341892101465
MRT,2004,0.3637296459881782
MRT,2005,0.0258645662727488
MRT,2006,0.0264843924655711
MRT,2007,0.023244640588241744
MRT,2008,0.024446548400401637
MRT,2009,0.025438073140247455
MRT,2010,0.038399895965491225
MRT,2011,0.02171987080557287
MRT,2012,0.022628228265078393
MRT,2013,0.02358552192238263
MRT,2014,0.026505148068498713
MRT,2015,0.03977145249918045
MRT,2016,0.029186198749450127
MRT,2017,0.02512801185199759
MRT,2018,0.02861533903633306
MUS,1996,0.021079554154134872
MUS,1998,0.020784433211846157
MUS,2000,0.022472886432202247
MUS,2002,0.02040774153264937
MUS,2003,0.02036311719969814
MUS,2004,0.02069102469926793
MUS,2005,0.02069469105011126
MUS,2006,0.02105724801236064
MUS,2007,0.02025262073477774
MUS,2008,0.020691877897061364
MUS,2009,0.020716210811341743
MUS,2010,0.021349410742885766
MUS,2011,0.020776445686834174
MUS,2012,0.02025262073477774
MUS,2013,0.020382684093322806
MUS,2014,0.020561090013470115
MUS,2015,0.02025262073477774
MUS,2016,0.02025262073477774
MUS,2017,0.02043257718474802
MUS,2018,0.02025262073477774
MWI,1996,0.04977584289186735
MWI,1998,0.029856269125204754
MWI,2000,0.025432261872528752
MWI,2002,0.04372791279623254
MWI,2003,0.02628337368384455
MWI,2004,0.023619775494183082
MWI,2005,0.021202047441831323
MWI,2006,0.026831281500778348
MWI,2007,0.023254840357053826
MWI,2008,0.02937677766936055
MWI,2009,0.028041585456980423
MWI,2010,0.027900336467969203
MWI,2011,0.026317657331062793
MWI,2012,0.03000217112870854
MWI,2013,0.03704953948021249
MWI,2014,0.024450616803529487
MWI,2015,0.027820439744102535
MWI,2016,0.027622106685921678
MWI,2017,0.024958067008308826
MWI,2018,0.02300470339699463
MYS,1996,0.020695929312110322
MYS,1998,0.02149106196525972
MYS,2000,0.02025262073477774
MYS,2002,0.02100050678588078
MYS,2003,0.020283407219110944
MYS,2004,0.02157807300875582
MYS,2005,0.021158446581531706
MYS,2006,0.022181592891453553
MYS,2007,0.344715677607196
MYS,2008,0.02177264937417572
MYS,2009,0.022379198301894956
MYS,2010,0.024467761284532954
MYS,2011,0.022726256182041066
MYS,2012,0.022649295482644754
MYS,2013,0.02098134170314363
MYS,2014,0.021759728745391376
MYS,2015,0.020867758979793122
MYS,2016,0.020917900410302726
MYS,2017,0.024837281430836425
MYS,2018,0.020675207114183067
NAM,1996,0.026051252331841513
NAM,1998,0.0208784804714357
NAM,2000,0.023703841256835684
NAM,2002,0.02160734635357729
NAM,2003,0.020667857527530347
NAM,2004,0.021739519706241637
NAM,2005,0.02025262073477774
NAM,2006,0.021316542025213433
NAM,2007,0.022220987133451813
NAM,2008,0.02109868619134068
NAM,2009,0.02067362067837782
NAM,2010,0.02054264155482743
NAM,2011,0.020283407219110944
NAM,2012,0.026399883555444936
NAM,2013,0.020640976515120726
NAM,2014,0.020604332928205522
NAM,2015,0.021115631853746385
NAM,2016,0.02176274730378067
NAM,2017,0.020651081361856557
NAM,2018,0.02040467023006157
NER,1996,0.026157286985900353
NER,1998,0.4375457047886669
NER,2000,0.025666437191228245
NER,2002,0.025513013233924173
NER,2003,0.02249157435501528
NER,2004,0.025056588892540185
NER,2005,0.024874061770115998
NER,2006,0.022710759037317754
NER,2007,0.026830822623836723
NER,2008,0.2827997400284176
NER,2009,0.025570068111944066
NER,2010,0.028473172270525784
NER,2011,0.046921996103365594
NER,2012,0.0390347358843298
NER,2013,0.030480026112080238
NER,2014,0.027639976035956176
NER,2015,0.023540907187242693
NER,2016,0.023461697461371642
NER,2017,0.024794694287303395
NER,2018,0.03371749932753492
NGA,1996,0.07486629344406298
NGA,2000,0.02492391634914805
NGA,2002,0.03142285387874829
NGA,2003,0.02352772505455686
NGA,2004,0.027033915027404907
NGA,2005,0.023622400445627436
NGA,2006,0.024423481466725714
NGA,2007,0.023834903671188304
NGA,2008,0.03642556588986182
NGA,2009,0.026736955571589043
NGA,2010,0.030716009822919943
NGA,2011,0.022546607948000622
NGA,2012,0.02793668316045532
NGA,2013,0.04504697663898005
NGA,2014,0.567497046619864
NGA,2015,0.12807420091024063
NGA,2016,0.047819170500849766
NGA,2017,0.0495343424235443
NGA,2018,0.031084902015863194
NIC,1996,0.02182038305803169
NIC,1998,0.02555287728135774
NIC,2000,0.021846424272437895
NIC,2002,0.02166051091148033
NIC,2003,0.020930997335170416
NIC,2004,0.02158628335884941
NIC,2005,0.021976273017909925
NIC,2006,0.020616902188603913
NIC,2007,0.02100050678588078
NIC,2008,0.026390665875203917
NIC,2009,0.02525734570342097
NIC,2010,0.02089574722541966
NIC,2011,0.021028890353399304
NIC,2012,0.020952355089192302
NIC,2013,0.021151798822561244
NIC,2014,0.021539815994239236
NIC,2015,0.021684964204021995
NIC,2016,0.02146673005814141
NIC,2017,0.020907448679090185
NIC,2018,0.02334530058918778
NLD,1996,0.02025262073477774
NLD,1998,0.02054264155482743
NLD,2000,0.021010398315711512
NLD,2002,0.020662296057089562
NLD,2003,0.020776445686834174
NLD,2004,0.020329809089456728
NLD,2005,0.020430695728767784
NLD,2006,0.020329809089456728
NLD,2007,0.02040774153264937
NLD,2008,0.02040467023006157
NLD,2009,0.02048232633319654
NLD,2010,0.020605872803828355
NLD,2011,0.02025262073477774
NLD,2012,0.02050862817196043
NLD,2013,0.020329809089456728
NLD,2014,0.02025262073477774
NLD,2015,0.02025262073477774
NLD,2016,0.02040774153264937
NLD,2017,0.02025262073477774
NLD,2018,0.02025262073477774
NOR,1996,0.020591876497803318
NOR,1998,0.020595423091650356
NOR,2000,0.021643218327208457
NOR,2002,0.020416982584592354
NOR,2003,0.020303997295744086
NOR,2004,0.0212477829371277
NOR,2005,0.02025262073477774
NOR,2006,0.02025262073477774
NOR,2007,0.020376930727520746
NOR,2008,0.020863392792424638
NOR,2009,0.022420303416438577
NOR,2010,0.021280613400910156
NOR,2011,0.020887528307798057
NOR,2012,0.02025262073477774
NOR,2013,0.02025262073477774
NOR,2014,0.02040774153264937
NOR,2015,0.02078452478742762
NOR,2016,0.022160960192458834
NOR,2017,0.021096047077393845
NOR,2018,0.02054264155482743
NPL,1996,0.034150052476570415
NPL,1998,0.0236040894844626
NPL,2000,0.027217411799882046
NPL,2002,0.047613000842175034
NPL,2003,0.028326687549218067
NPL,2004,0.03591742941608963
NPL,2005,0.2160472244353009
NPL,2006,0.02413966106141042
NPL,2007,0.02334694381514221
NPL,2008,0.02473940687209747
NPL,2009,0.03273103872261581
NPL,2010,0.026169646987491857
NPL,2011,0.030095334745539538
NPL,2012,0.024347135824698902
NPL,2013,0.022444780835503924
NPL,2014,0.022623688952107323
NPL,2015,0.02548392816875827
NPL,2016,0.025851129346772805
NPL,2017,0.02679628291933454
NPL,2018,0.02390186562655579
NZL,1996,0.02025262073477774
NZL,1998,0.020458639536642658
NZL,2000,0.02025262073477774
NZL,2002,0.02025262073477774
NZL,2003,0.020328106651525957
NZL,2004,0.02025262073477774
NZL,2005,0.02025262073477774
NZL,2006,0.02025262073477774
NZL,2007,0.02283946479107893
NZL,2008,0.02054264155482743
NZL,2009,0.02098626109726404
NZL,2010,0.020561090013470115
NZL,2011,0.02025262073477774
NZL,2012,0.020804179929879846
NZL,2013,0.020483227449397585
NZL,2014,0.02025262073477774
NZL,2015,0.02069864401186355
NZL,2016,0.020507901453559643
NZL,2017,0.021548291763438365
NZL,2018,0.02025262073477774
OMN,1996,0.021243255925850312
OMN,1998,0.021524101521775058
OMN,2000,0.022414091870245987
OMN,2002,0.021887805401146886
OMN,2003,0.021642695211020815
OMN,2004,0.023142937906363677
OMN,2005,0.021097396155139433
OMN,2006,0.020932707288042172
OMN,2007,0.020328106651525957
OMN,2008,0.02321991782885699
OMN,2009,0.038568949845935535
OMN,2010,0.022136756828242204
OMN,2011,0.021906003745431724
OMN,2012,0.02047446757092516
OMN,2013,0.020632766794194148
OMN,2014,0.020328106651525957
OMN,2015,0.02082387172422975
OMN,2016,0.022534683209643063
OMN,2017,0.021250935327683736
OMN,2018,0.020633217022967127
PAK,1996,0.09982155447599154
PAK,1998,0.5636922617564982
PAK,2000,0.051144875268021715
PAK,2002,0.03066878047127027
PAK,2003,0.023689327656009704
PAK,2004,0.030587727857721087
PAK,2005,0.0392886961697916
PAK,2006,0.029775078267097882
PAK,2007,0.027165919513494115
PAK,2008,0.03083144611576975
PAK,2009,0.03737781934955149
PAK,2010,0.04665298002363316
PAK,2011,0.0402973552436617
PAK,2012,0.04527174369957609
PAK,2013,0.027254081214164238
PAK,2014,0.026690917428247144
PAK,2015,0.030297455428347348
PAK,2016,0.02638577430537248
PAK,2017,0.023347526994307755
PAK,2018,0.0360440144307562
PAN,1996,0.02112787159846334
PAN,1998,0.020716210811341743
PAN,2000,0.020723869412407833
PAN,2002,0.02040774153264937
PAN,2003,0.02025262073477774
PAN,2004,0.02093177865967959
PAN,2005,0.020456318648619107
PAN,2006,0.020794894145476858
PAN,2007,0.020482660913362424
PAN,2008,0.021411537452370576
PAN,2009,0.02057621945362864
PAN,2010,0.020851110833519804
PAN,2011,0.020883221358504206
PAN,2012,0.021109187773218952
PAN,2013,0.02061820683744375
PAN,2014,0.020716210811341743
PAN,2015,0.020561090013470115
PAN,2016,0.02025262073477774
PAN,2017,0.02025262073477774
PAN,2018,0.02025262073477774
PER,1996,0.022108223087693515
PER,1998,0.02207143609851915
PER,2002,0.02036311719969814
PER,2003,0.02025262073477774
PER,2004,0.02320044851452327
PER,2005,0.02132838190232297
PER,2006,0.022761525153334794
PER,2007,0.025069434747940128
PER,2008,0.02853349731246721
PER,2009,0.02255024865763819
PER,2010,0.026422837487337706
PER,2011,0.021746182310360424
PER,2012,0.02155454153477789
PER,2013,0.02191328732781349
PER,2014,0.02196140854042664
PER,2015,0.020704708878987708
PER,2016,0.02110732572114943
PER,2017,0.02114565842244726
PER,2018,0.02069636108786178
PHL,1996,0.02234767754498583
PHL,1998,0.02210487302266512
PHL,2000,0.023254969173908388
PHL,2002,0.02059939047198969
PHL,2003,0.02114521113982844
PHL,2004,0.024586614191827047
PHL,2005,0.020938913476489535
PHL,2006,0.021949146661828057
PHL,2007,0.021375454176126536
PHL,2008,0.022146067038633407
PHL,2009,0.020717307797712015
PHL,2010,0.024057941962646223
PHL,2011,0.02054264155482743
PHL,2012,0.02060355544141394
PHL,2013,0.020752494002615012
PHL,2014,0.024275762410467347
PHL,2015,0.022040193845351257
PHL,2016,0.021770541755601266
PHL,2017,0.02815625617426631
PHL,2018,0.021710624215039696
PNG,1996,0.03736590729477957
PNG,1998,0.024908971446599256
PNG,2000,0.031134253282043705
PNG,2002,0.02636040216801325
PNG,2003,0.02783357345661064
